EGBA14612NN,243.11,BK.25X6,12,16.88,B548A52,2,20.26,,,
EGBA14624LL,445.7,BK.25X6,24,16.88,B548A52,2,20.26,,,
EGBA14612GG,243.11,BK.25X6,12,16.88,B548A52,2,20.26,,,
EGBA14630CC,547,BK.25X6,30,16.88,B548A52,2,20.26,,,
EGBA14412GG,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412NN,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14424LL,317.39,BK.25X4,24,12.38,B548A42,2,10.13,,,
EGBA14618CC,344.41,BK.25X6,18,16.88,B548A52,2,20.26,,,
EGBA14424CC,317.39,BK.25X4,24,12.38,B548A42,2,10.13,,,
EGBF14406LLT,141.81,BK.25X4T,6,14.63,B548A42COVER,2,13.51,PG.25x6,8,3.38
EGBF14406LL,128.31,BK.25X4,6,12.38,B548A42COVER,2,13.51,PG.25x6,8,3.38
EGBC14106EE,33.77,BK.25X1,6,5.63,,,,,,
EGBC14206NN,47.27,BK.25X2,6,7.88,,,,,,
EGBB14206EET,76.53,BK.25X2T,6,10.13,B548A62,2,7.88,,,
EGBB14206NN,63.03,BK.25X2,6,7.88,B548A62,2,7.88,,,
EGBA14406NN,94.54,BK.25X4,6,12.38,B548A42,2,10.13,,,
EGBB14106NN,49.52,BK.25X1,6,5.63,B548A62,2,7.88,,,
EGBA14406LL,94.54,BK.25X4,6,12.38,B548A42,2,10.13,,,
EGBA14406CCT,108.05,BK.25X4T,6,14.63,B548A42,2,10.13,,,
EGBA14406CC,94.54,BK.25X4,6,12.38,B548A42,2,10.13,,,
EGBA14406MM2QC,135.06,BK.25X4,6,12.38,B548A42,2,10.13,A800A23,3,13.51
EGBA14306CC,81.04,BK.25X3,6,10.13,B548A42,2,10.13,,,
EGBA14306NN,81.04,BK.25X3,6,10.13,B548A42,2,10.13,,,
EGBA14206SS,67.53,BK.25X2,6,7.88,B548A41,2,10.13,,,
EGBA14206NNT,81.04,BK.25X2T,6,10.13,B548A41,2,10.13,,,
EGBA14206NN,67.53,BK.25X2,6,7.88,B548A41,2,10.13,,,
EGBA14206JJ,67.53,BK.25X2,6,7.88,B548A41,2,10.13,,,
EGBA14206EE,67.53,BK.25X2,6,7.88,B548A41,2,10.13,,,
EGBA14206EET,81.04,BK.25X2T,6,10.13,B548A41,2,10.13,,,
EGBA14206GG,67.53,BK.25X2,6,7.88,B548A41,2,10.13,,,
EGBA14206EC,67.53,BK.25X2,6,7.88,B548A41,2,10.13,,,
EGBA14206BB,67.53,BK.25X2,6,7.88,B548A41,2,10.13,,,
EGBA14106NN,54.02,BK.25X1,6,5.63,B548A41,2,10.13,,,
EGBA14206BD,67.53,BK.25X2,6,7.88,B548A41,2,10.13,,,
EGBA14106HHT,67.53,BK.25X1T,6,7.88,B548A41,2,10.13,,,
EGBC14307NN,70.91,BK.25X3,7,10.13,,,,,,
EGBA12206NN,128.31,BK.5X2,6,18.01,B548A53,2,10.13,,,
EGBA14106HH,54.02,BK.25X1,6,5.63,B548A41,2,10.13,,,
EGBA14207BF,75.41,BK.25X2,7,7.88,B548A41,2,10.13,,,
EGBC14308LLT,99.04,BK.25X3T,8,12.38,,,,,,
EGBC14408GG,99.04,BK.25X4,8,12.38,,,,,,
EGBA14608AA,175.58,BK.25X6,8,16.88,B548A52,2,20.26,,,
EGBA38308NN,108.05,BK.375X3,8,10.97,B548A42,2,10.13,,,
EGBA14408NN,119.3,BK.25X4,8,12.38,B548A42,2,10.13,,,
EGBA14408MM,119.3,BK.25X4,8,12.38,B548A42,2,10.13,,,
EGBA14408BB,119.3,BK.25X4,8,12.38,B548A42,2,10.13,,,
EGBA14308NN,101.3,BK.25X3,8,10.13,B548A42,2,10.13,,,
EGBA14308JJ,101.3,BK.25X3,8,10.13,B548A42,2,10.13,,,
EGBA14308AA1TK,236.36,BK.25X3,8,10.13,B548A42,2,10.13,A809A07T,10,13.51
EGBA14208NN,83.29,BK.25X2,8,7.88,B548A41,2,10.13,,,
EGBA14208HHT,101.3,BK.25X2T,8,10.13,B548A41,2,10.13,,,
EGBA14208GG,83.29,BK.25X2,8,7.88,B548A41,2,10.13,,,
EGBA14208EE,83.29,BK.25X2,8,7.88,B548A41,2,10.13,,,
EGBA14208BF,83.29,BK.25X2,8,7.88,B548A41,2,10.13,,,
EGBA14208BB,83.29,BK.25X2,8,7.88,B548A41,2,10.13,,,
EGBA12408NN,182.33,BK.5X4,8,20.26,B548A54,2,10.13,,,
EGBB14209HHT,106.92,BK.25X2T,9,10.13,B548A62,2,7.88,,,
EGBA14209GGT,111.43,BK.25X2T,9,10.13,B548A41,2,10.13,,,
EGBA38509AA,202.59,BK.375X5,9,18.01,B548A52,2,20.26,,,
EGBC14310LL,101.3,BK.25X3,10,10.13,,,,,,
EGBC14110HH,56.28,BK.25X1,10,5.63,,,,,,
EGBA14410RR,144.07,BK.25X4,10,12.38,B548A42,2,10.13,,,
EGBA38410DB,155.32,BK.375X4,10,13.51,B548A42,2,10.13,,,
EGBA14410NNT,166.58,BK.25X4T,10,14.63,B548A42,2,10.13,,,
EGBA14410NN,144.07,BK.25X4,10,12.38,B548A42,2,10.13,,,
EGBA14410GGT,166.58,BK.25X4T,10,14.63,B548A42,2,10.13,,,
EGBA14410LL,144.07,BK.25X4,10,12.38,B548A42,2,10.13,,,
EGBA14410GG,144.07,BK.25X4,10,12.38,B548A42,2,10.13,,,
EGBA14410EE,144.07,BK.25X4,10,12.38,B548A42,2,10.13,,,
EGBA14410BB,144.07,BK.25X4,10,12.38,B548A42,2,10.13,,,
EGBA14410CC,144.07,BK.25X4,10,12.38,B548A42,2,10.13,,,
EGBA14410AAT,166.58,BK.25X4T,10,14.63,B548A42,2,10.13,,,
EGBA14410AA,144.07,BK.25X4,10,12.38,B548A42,2,10.13,,,
EGBA14210SS,99.04,BK.25X2,10,7.88,B548A41,2,10.13,,,
EGBA14310NN,121.55,BK.25X3,10,10.13,B548A42,2,10.13,,,
EGBA14210NN,99.04,BK.25X2,10,7.88,B548A41,2,10.13,,,
EGBA14210JJ,99.04,BK.25X2,10,7.88,B548A41,2,10.13,,,
EGBA14210JF,99.04,BK.25X2,10,7.88,B548A41,2,10.13,,,
EGBA14210JE,99.04,BK.25X2,10,7.88,B548A41,2,10.13,,,
EGBA14210HB,99.04,BK.25X2,10,7.88,B548A41,2,10.13,,,
EGBA14210GG,99.04,BK.25X2,10,7.88,B548A41,2,10.13,,,
EGBA14210EE,99.04,BK.25X2,10,7.88,B548A41,2,10.13,,,
EGBA14210BE,99.04,BK.25X2,10,7.88,B548A41,2,10.13,,,
EGBA14210BB,99.04,BK.25X2,10,7.88,B548A41,2,10.13,,,
EGBA14110NN,76.53,BK.25X1,10,5.63,B548A41,2,10.13,,,
EGBA12210JJ,200.34,BK.5X2,10,18.01,B548A53,2,10.13,,,
EGBF14412LLT,249.86,BK.25X4T,12,14.63,B548A42COVER,2,13.51,PG.25x6,14,3.38
EGBF14412LL,222.85,BK.25X4,12,12.38,B548A42COVER,2,13.51,PG.25x6,14,3.38
EGBF14412CC,222.85,BK.25X4,12,12.38,B548A42COVER,2,13.51,PG.25x6,14,3.38
EGBD14412NN,159.82,BK.25X4,12,12.38,B548A74,2,5.63,,,
EGBD14312CC2QK,267.87,BK.25X3,12,10.13,B548A74,2,5.63,A800A23,10,13.51
EGBD14212NN,105.8,BK.25X2,12,7.88,B548A74,2,5.63,,,
EGBC14412NN,148.57,BK.25X4,12,12.38,,,,,,
EGBC14412NNT,175.58,BK.25X4T,12,14.63,,,,,,
EGBC14312NN,121.55,BK.25X3,12,10.13,,,,,,
EGBC14212GG,94.54,BK.25X2,12,7.88,,,,,,
EGBC14212EE,94.54,BK.25X2,12,7.88,,,,,,
EGBC14212BFT,121.55,BK.25X2T,12,10.13,,,,,,
EGBC14212BB,94.54,BK.25X2,12,7.88,,,,,,
EGBB14412CCT,191.34,BK.25X4T,12,14.63,B548A63,2,7.88,,,
EGBB14412CC,164.32,BK.25X4,12,12.38,B548A63,2,7.88,,,
EGBB14412BB,164.32,BK.25X4,12,12.38,B548A63,2,7.88,,,
EGBB14312CB,137.31,BK.25X3,12,10.13,B548A63,2,7.88,,,
EGBB14212JJ,110.3,BK.25X2,12,7.88,B548A62,2,7.88,,,
EGBB14112HH,83.29,BK.25X1,12,5.63,B548A62,2,7.88,,,
EGBA38612GG,310.64,BK.375X6,12,22.51,B548A52,2,20.26,,,
EGBA38412NN,182.33,BK.375X4,12,13.51,B548A42,2,10.13,,,
EGBA38412HH,182.33,BK.375X4,12,13.51,B548A42,2,10.13,,,
EGBA38412GG,182.33,BK.375X4,12,13.51,B548A42,2,10.13,,,
EGBA38412CC,182.33,BK.375X4,12,13.51,B548A42,2,10.13,,,
EGBA38412BB,182.33,BK.375X4,12,13.51,B548A42,2,10.13,,,
EGBA38412AA,182.33,BK.375X4,12,13.51,B548A42,2,10.13,,,
EGBA38212NN,121.56,BK.375X2,12,8.44,B548A41,2,10.13,,,
EGBA38212EE,121.56,BK.375X2,12,8.44,B548A41,2,10.13,,,
EGBA14812BB,270.12,BK.25X8,12,19.13,B548A52,2,20.26,,,
EGBA14612CC,243.11,BK.25X6,12,16.88,B548A52,2,20.26,,,
EGBA14612BF,243.11,BK.25X6,12,16.88,B548A52,2,20.26,,,
EGBA14612BB,243.11,BK.25X6,12,16.88,B548A52,2,20.26,,,
EGBA14612AA,243.11,BK.25X6,12,16.88,B548A52,2,20.26,,,
EGBA14412RRT,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412RR,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412QQT,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412QQ,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412NNT,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412MMT,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412MM,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412LLT,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412LB,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412LL,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412KK,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412JJ,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412JE,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412GGT,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412GET,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412EE,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412DG,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412DD,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412CF,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412CC,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412CCT,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412CBT,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412CB,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412BE,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412BD,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412BBT,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412BB,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14412AAT,195.84,BK.25X4T,12,14.63,B548A42,2,10.13,,,
EGBA14412AA,168.83,BK.25X4,12,12.38,B548A42,2,10.13,,,
EGBA14312NN,141.81,BK.25X3,12,10.13,B548A42,2,10.13,,,
EGBA14312MMT,168.83,BK.25X3T,12,12.38,B548A42,2,10.13,,,
EGBA14312MM,141.81,BK.25X3,12,10.13,B548A42,2,10.13,,,
EGBA14312LL,141.81,BK.25X3,12,10.13,B548A42,2,10.13,,,
EGBA14312HH,141.81,BK.25X3,12,10.13,B548A42,2,10.13,,,
EGBA14312GG,141.81,BK.25X3,12,10.13,B548A42,2,10.13,,,
EGBA14312EE,141.81,BK.25X3,12,10.13,B548A42,2,10.13,,,
EGBA14312CC,141.81,BK.25X3,12,10.13,B548A42,2,10.13,,,
EGBA14312BBT,168.83,BK.25X3T,12,12.38,B548A42,2,10.13,,,
EGBA14312BB,141.81,BK.25X3,12,10.13,B548A42,2,10.13,,,
EGBA14312LL2QA,155.32,BK.25X3,12,10.13,B548A42,2,10.13,A800A23,1,13.51
EGBA14212NNT,141.81,BK.25X2T,12,10.13,B548A41,2,10.13,,,
EGBA14212NN,114.8,BK.25X2,12,7.88,B548A41,2,10.13,,,
EGBA14212JJT,141.81,BK.25X2T,12,10.13,B548A41,2,10.13,,,
EGBA14212JJ,114.8,BK.25X2,12,7.88,B548A41,2,10.13,,,
EGBA14212HHT,141.81,BK.25X2T,12,10.13,B548A41,2,10.13,,,
EGBA14212HH,114.8,BK.25X2,12,7.88,B548A41,2,10.13,,,
EGBA14212GG,114.8,BK.25X2,12,7.88,B548A41,2,10.13,,,
EGBA14212EET,141.81,BK.25X2T,12,10.13,B548A41,2,10.13,,,
EGBA14212EE,114.8,BK.25X2,12,7.88,B548A41,2,10.13,,,
EGBA14212ECT,141.81,BK.25X2T,12,10.13,B548A41,2,10.13,,,
EGBA14212EB,114.8,BK.25X2,12,7.88,B548A41,2,10.13,,,
EGBA14212DDT,141.81,BK.25X2T,12,10.13,B548A41,2,10.13,,,
EGBA14212DD,114.8,BK.25X2,12,7.88,B548A41,2,10.13,,,
EGBA14212BD,114.8,BK.25X2,12,7.88,B548A41,2,10.13,,,
EGBA14212BBT,141.81,BK.25X2T,12,10.13,B548A41,2,10.13,,,
EGBA14212BB,114.8,BK.25X2,12,7.88,B548A41,2,10.13,,,
EGBA14112NN,87.79,BK.25X1,12,5.63,B548A41,2,10.13,,,
EGBA14112HH,87.79,BK.25X1,12,5.63,B548A41,2,10.13,,,
EGBA14112EE,87.79,BK.25X1,12,5.63,B548A41,2,10.13,,,
EGBA12612NN,310.64,BK.5X6,12,22.51,B548A55,2,20.26,,,
EGBA12612LL,310.64,BK.5X6,12,22.51,B548A55,2,20.26,,,
EGBA12412NN,263.37,BK.5X4,12,20.26,B548A54,2,10.13,,,
EGBA12412GG,263.37,BK.5X4,12,20.26,B548A54,2,10.13,,,
EGBA12412CC,263.37,BK.5X4,12,20.26,B548A54,2,10.13,,,
EGBA12412AA,263.37,BK.5X4,12,20.26,B548A54,2,10.13,,,
EGBA12212NN,236.36,BK.5X2,12,18.01,B548A53,2,10.13,,,
EGBC14213EB,102.42,BK.25X2,13,7.88,,,,,,
EGBB14313GGT,176.7,BK.25X3T,13,12.38,B548A63,2,7.88,,,
EGBA14213NN,122.68,BK.25X2,13,7.88,B548A41,2,10.13,,,
EGBB14414CC,189.09,BK.25X4,14,12.38,B548A63,2,7.88,,,
EGBB14214NN,126.06,BK.25X2,14,7.88,B548A62,2,7.88,,,
EGBA14414RR,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414NN,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414MM,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414LL,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414KK,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414GG,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414EE,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414CC,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414CB,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414BB,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414BF,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14414AA,193.59,BK.25X4,14,12.38,B548A42,2,10.13,,,
EGBA14214NN,130.56,BK.25X2,14,7.88,B548A41,2,10.13,,,
EGBA14214GCT,162.07,BK.25X2T,14,10.13,B548A41,2,10.13,,,
EGBA14214HH,130.56,BK.25X2,14,7.88,B548A41,2,10.13,,,
EGBA14214EE,130.56,BK.25X2,14,7.88,B548A41,2,10.13,,,
EGBA14214BDT,162.07,BK.25X2T,14,10.13,B548A41,2,10.13,,,
EGBA14214BB,130.56,BK.25X2,14,7.88,B548A41,2,10.13,,,
EGBA12414BB,303.89,BK.5X4,14,20.26,B548A54,2,10.13,,,
EGBC14215NN,118.18,BK.25X2,15,7.88,,,,,,
EGBA14415LL,205.97,BK.25X4,15,12.38,B548A42,2,10.13,,,
EGBA14415GG,205.97,BK.25X4,15,12.38,B548A42,2,10.13,,,
EGBA14415CCT,239.73,BK.25X4T,15,14.63,B548A42,2,10.13,,,
EGBA14415CC,205.97,BK.25X4,15,12.38,B548A42,2,10.13,,,
EGBA14215NN,138.44,BK.25X2,15,7.88,B548A41,2,10.13,,,
EGBA14215JJT,172.2,BK.25X2T,15,10.13,B548A41,2,10.13,,,
EGBA14215JJ,138.44,BK.25X2,15,7.88,B548A41,2,10.13,,,
EGBA14215GG,138.44,BK.25X2,15,7.88,B548A41,2,10.13,,,
EGBA14215EET,172.2,BK.25X2T,15,10.13,B548A41,2,10.13,,,
EGBA14215BDT,172.2,BK.25X2T,15,10.13,B548A41,2,10.13,,,
EGBF14416LLT,321.9,BK.25X4T,16,14.63,B548A42COVER,2,13.51,PG.25x6,18,3.38
EGBD14416JET,245.36,BK.25X4T,16,14.63,B548A74,2,5.63,,,
EGBF14416LL,285.88,BK.25X4,16,12.38,B548A42COVER,2,13.51,PG.25x6,18,3.38
EGBC14416CAT,234.11,BK.25X4T,16,14.63,,,,,,
EGBC14416AA,198.09,BK.25X4,16,12.38,,,,,,
EGBC14316LL,162.07,BK.25X3,16,10.13,,,,,,
EGBA38416GG,236.36,BK.375X4,16,13.51,B548A42,2,10.13,,,
EGBA14416NNT,254.36,BK.25X4T,16,14.63,B548A42,2,10.13,,,
EGBA14416NN,218.35,BK.25X4,16,12.38,B548A42,2,10.13,,,
EGBA14416LLT,254.36,BK.25X4T,16,14.63,B548A42,2,10.13,,,
EGBA14416LL,218.35,BK.25X4,16,12.38,B548A42,2,10.13,,,
EGBA14416CF,218.35,BK.25X4,16,12.38,B548A42,2,10.13,,,
EGBA14416CCT,254.36,BK.25X4T,16,14.63,B548A42,2,10.13,,,
EGBA14416CC,218.35,BK.25X4,16,12.38,B548A42,2,10.13,,,
EGBA14416CA,218.35,BK.25X4,16,12.38,B548A42,2,10.13,,,
EGBA14416BB,218.35,BK.25X4,16,12.38,B548A42,2,10.13,,,
EGBA14416AAT,254.36,BK.25X4T,16,14.63,B548A42,2,10.13,,,
EGBA14416AA,218.35,BK.25X4,16,12.38,B548A42,2,10.13,,,
EGBA14316CC,182.33,BK.25X3,16,10.13,B548A42,2,10.13,,,
EGBA14216NNT,182.33,BK.25X2T,16,10.13,B548A41,2,10.13,,,
